,vc,bridge,knn,vip_col1,vip_col2,vip_col3,vip_col4,vip_col5,vip_col6,vip_col7,vip_col8,vip_col9,vip_col10,vip_col11,vip_col12,vip_col13,vip_col14,vip_col15,vip_col16,vip_col17,vip_col18,vip_col19,vip_col20,vip_col21,vip_col22,vip_col23,vip_col24,vip_col25,vip_col26,vip_col27,vip_col28,vip_col29,vip_col30,vip_col31,vip_col32,vip_col33,vip_col34,vip_col35,vip_col36,vip_col37,vip_col38,vip_col39,vip_col40,vip_col41,vip_col42,vip_col43,vip_col44,vip_col45,vip_col46,vip_col47,vip_col48,vip_col49,vip_col50
SIM9,1.9200000000000004,0.6134929877618579,1.1669960871088179,0.6404859190480662,0.7755190521463927,0.9819931058338696,1.122350461642808,1.2106044215907585,1.281559733558963,1.3493463532769057,1.3795406003018438,1.3969051547747882,1.4403545466565761,1.4691015783940256,1.4792435124224266,1.4930398666421008,1.5044370207643771,1.5189313721256217,1.537186558325037,1.542896793583707,1.5497594559344356,1.5566408561993368,1.5597908072061675,1.5675321067906995,1.5716455072788693,1.5798073190546307,1.5865688127441242,1.5935619171720703,1.5983464898421635,1.6011150840898303,1.6025279979765938,1.6040972413429628,1.6057448885342365,1.607737707336593,1.6095340539366698,1.6152740593118609,1.6162577629077732,1.6174047692355602,1.6217540413542215,1.6239133642023997,1.625138782378245,1.62692947268993,1.6270297124993574,1.6335348331352686,1.6418655055422136,1.6427689620949795,1.6439474709062638,1.6469788224988582,1.6474941550771518,1.6493671367019036,1.6504364856863813,1.65187697800438,1.6519255542192497
SIM10,1.9200000000000004,0.7136796676977174,1.5492739870650787,0.7272589917324382,0.8891424637718289,1.1270449310580102,1.3101189690755533,1.4472576023163337,1.5320415207615512,1.6048905589502755,1.6576910036745096,1.6918101023309629,1.7208072734532514,1.7406413121096533,1.7615538045535568,1.80675766970417,1.8182044890089082,1.8284326601442962,1.832715471677659,1.8385021244828477,1.8481623711726078,1.8570468324429104,1.8711693181161861,1.8756085582377318,1.8791913708542378,1.8877899219687497,1.8895755767406275,1.903703489318378,1.9053898747078153,1.9088372577701618,1.9091628673995948,1.9162795393975716,1.9164991258378463,1.918961518848159,1.9255272243436063,1.9267822751707007,1.9303559907948,1.9370400468593654,1.937833290363178,1.940708338705639,1.9425299773942848,1.9454250342368573,1.9459270495604346,1.9471597568942158,1.955403923551889,1.963648642589221,1.9703064119478488,1.971768430225784,1.9720637069811087,1.9722878164879347,1.973874633387035,1.97531433776954,1.9770274811397406
SIM11,1.9200000000000004,0.7360884516886547,1.205520472945988,0.771226058840937,0.9058074896702106,1.1041522484097601,1.2660875530153564,1.3571654019393906,1.4505641091533872,1.491944152279921,1.5379822696789778,1.5716947687576812,1.6044230707364697,1.6211598248082544,1.6438115723606486,1.6655260560792426,1.6761907304235606,1.6877810172077656,1.709016482315944,1.719639450616392,1.7289075028477676,1.732875431901531,1.739919643882163,1.7475135139346023,1.7554838361791845,1.7565799854414876,1.7648145840096348,1.7722836066534584,1.7816846378645597,1.7846401446633517,1.7880086377266793,1.791322820716074,1.7927868412400858,1.7960351858811883,1.7984300415188401,1.798740277932379,1.8026173746451406,1.8028276717690683,1.8041637336700074,1.8053166904093485,1.8055282224125078,1.8143704882612932,1.8192340252110666,1.8193730787634192,1.8202016022810559,1.821724139121571,1.8217304657991633,1.8245321609876723,1.8269779518079177,1.8272378162152358,1.8289997569983882,1.8300528614177858,1.8302414513512344
SIM12,1.9200000000000004,0.664851703508479,1.432811695989625,0.7263761832995858,0.8661917693126295,1.0473154179898858,1.2243334586248193,1.3250389440223207,1.4102165757097365,1.4899144797776525,1.5242527471627056,1.5722177703621218,1.604356844339703,1.6249097298365625,1.6440864574850824,1.6640896979408348,1.6776251882792228,1.692115119526808,1.7117078339360245,1.7163612982383931,1.7228704845028178,1.733481237880968,1.7405629334269024,1.7570647582418737,1.7603580753768808,1.7628923783802275,1.7673923809414596,1.7745884293889684,1.7816538604163776,1.7881742284811737,1.7899606384147535,1.792219963810245,1.7941051218215993,1.7971932469177891,1.7981441036614816,1.8081687508475581,1.814108989897092,1.8145812937226848,1.8159020750089567,1.8177909044979892,1.8230814108929234,1.8239669279468047,1.8251135084684738,1.827079157857812,1.8278538921106928,1.828468740076047,1.8303766086513125,1.8369743366200817,1.837024087161312,1.8398014871286683,1.8406161220507513,1.8424582022835798,1.8425530060784205
SIM13,1.9200000000000004,0.6921528609247392,1.3763597409220114,0.7123639891719491,0.8567994418645045,1.0805484557231078,1.2578615250224763,1.3711762512448236,1.4559603546130728,1.4989224533043208,1.5714206416820362,1.6081635078878083,1.641061623429556,1.671559601983573,1.6971142157987427,1.7178844962561979,1.7359081220390142,1.741524089814495,1.747690450833117,1.7648510233752164,1.7676803802979302,1.7784566004804077,1.7857313411577027,1.7878208599239762,1.7950759751100682,1.8017118375859327,1.8048605526523218,1.8102291581709027,1.813302912663405,1.8166111890485517,1.8219927641014224,1.8277854889151255,1.8305203651182553,1.8342422501823485,1.836231848490498,1.8415542333611512,1.8421400653067255,1.8426717178864735,1.8480629336834482,1.8497175508352013,1.8576721253188966,1.8601429574703152,1.8646441243343355,1.8682500337213621,1.869379990174504,1.8701547501933127,1.871744984770369,1.8738100619805105,1.874002916340407,1.8747432430712987,1.8770418869236571,1.8777304521844735,1.8845394405255869
SIM14,1.9200000000000004,0.6522190658733741,1.3340941165304314,0.6762423294581895,0.8192930527605237,1.032476960785668,1.1705228006170052,1.2659393748713557,1.3337869612386024,1.3859613604533858,1.436368938669745,1.4579255790456702,1.5023254627750064,1.5353621025248232,1.552865501030138,1.5621357095089785,1.5815385972218097,1.6024183122252043,1.6129086753994952,1.6186205183432314,1.6296500421149227,1.633336414231735,1.6358123264225577,1.6447302782430266,1.661708423058482,1.664511469859271,1.6657128611219534,1.6734679278762623,1.6798928435795788,1.682895671230853,1.6894923472468228,1.6946490635109446,1.699540997879322,1.7011327450774163,1.7052938201072463,1.7085774618430873,1.7116442787120585,1.7124305546772036,1.7146273711869913,1.7185662924420402,1.7190744533380493,1.7234771534801234,1.727598470912766,1.7285694759110584,1.7321203052442926,1.7416757534373186,1.7420458506744683,1.743001830038118,1.7479537983601607,1.7502955010248278,1.7506118717018535,1.7530429930707692,1.7600670827409417
SIM15,1.9200000000000004,0.6571020383096708,1.4174274111024012,0.6777066667644808,0.828342290156882,1.0197698385714078,1.1932030786816632,1.3412481816083779,1.4527150026090285,1.5467629260685523,1.584669538537483,1.6199043324245175,1.650998603730547,1.6833940300955312,1.701613501543747,1.7223583442932031,1.7422176435879808,1.750354055894255,1.7609535154300369,1.776253418270276,1.7827012575325745,1.7922798325694804,1.811349962447488,1.8141662400135967,1.8263406319717836,1.8288453113748722,1.832833103508091,1.837242823913509,1.848516095939342,1.8499129563158818,1.8560897702506702,1.860197009273304,1.8654893159107733,1.8673362494896064,1.869934155633518,1.8728546659779606,1.877500114973615,1.878383012888305,1.8785944002471309,1.8789941462452986,1.8798929509074311,1.8801054239934996,1.8816075375183372,1.8869118177417155,1.8873590734528434,1.8875111520272876,1.8894273910039419,1.8902890589972305,1.8989188583862604,1.8990001179999454,1.8994851174831058,1.9002495170691698,1.9045240171952855
SIM16,1.9200000000000004,0.676727512807642,1.4854436141255631,0.7037347546361227,0.8696959174443397,1.0949596095154326,1.2527601002924746,1.3783892896796872,1.4926234411921113,1.5579694802191062,1.616488456094268,1.6401197410920376,1.6826978710734408,1.704857610842665,1.7289759845508827,1.7476445956419764,1.7616270015413436,1.769876845827701,1.7756534845169907,1.7949027114609348,1.8028492872828346,1.812293091942554,1.8198045567289263,1.8612931239148014,1.869134907326819,1.8702061088801072,1.8736911459030394,1.8755022518781639,1.8827306478804433,1.8974671433038537,1.9005416895108669,1.902496712618892,1.9042512115587398,1.9068869192211924,1.9085937136762794,1.9087123989517807,1.9110106902678508,1.912116312580252,1.9123066770863635,1.914849267135856,1.915903407213256,1.9172116403529325,1.9191916404477547,1.91996664422404,1.9235567663540902,1.9259831284053954,1.9308950459130467,1.9315048826351007,1.9345945931075281,1.941353993647844,1.9416484297186352,1.9417111333295287,1.9417287343299003
SIM17,1.9200000000000004,0.7281288959383285,1.472747426731415,0.7449450869439497,0.9184434781607196,1.1429881488725222,1.2963734521916332,1.4163308188666497,1.5192704266812096,1.5842249567622677,1.6245923000567768,1.6720168401665207,1.7027218566769544,1.7246891155084172,1.7624830612685705,1.7753745551946256,1.7875184090936587,1.801839556916606,1.8198459412333992,1.83153542422157,1.8529803763131052,1.8607597607059916,1.8632057642181543,1.8663203772853718,1.869749770390502,1.8752539419051406,1.8842759698155684,1.890071462963838,1.9074579246680734,1.908738692142626,1.9133898896494386,1.918619905025706,1.9188680653814172,1.925668283238485,1.9310407229842266,1.9319696436310314,1.93421291212639,1.935166688453454,1.938675001549554,1.9386962168974728,1.940001382274923,1.9426737933249285,1.9437466156548957,1.9444095304318285,1.9529617145651663,1.9564978263057708,1.9570780552910507,1.9608915746100821,1.9610777446571237,1.9614846323095447,1.9638107813888708,1.9642778149142737,1.9747309863337275
SIM18,1.9200000000000004,0.7907309331512958,1.5572827763967725,0.8133877601701581,0.9802751127247692,1.1978762870017767,1.35669945664823,1.5284092552972484,1.6100931124623465,1.6859856334087644,1.7412407451523693,1.7780618382324527,1.8049397780827712,1.8361538377255895,1.8636656653753347,1.8895972463473163,1.9168472431150914,1.922814533129783,1.938890470366123,1.9523100075030468,1.9596289313861743,1.9691595530912493,1.9739853523036226,1.9778927543223346,1.9803821661662608,1.988076015747174,1.9907034238023762,1.9917739809435626,1.9992842101684352,2.0058098445208787,2.0106565234369214,2.0138852777452843,2.0148746720774,2.0358550363107284,2.039521535897262,2.046321145015726,2.0494049195639397,2.0548119140812346,2.055501343664397,2.0574862474930464,2.0632235557091394,2.0636154962080604,2.0758067002372265,2.076326296182466,2.078706934277221,2.078817390464145,2.0818283031966147,2.0846434821539304,2.0853264781139185,2.0863680471332646,2.086520539207026,2.087586356010802,2.0884146651130724
