,vc,bridge,knn,vip_col1,vip_col2,vip_col3,vip_col4,vip_col5,vip_col6,vip_col7,vip_col8,vip_col9,vip_col10,vip_col11,vip_col12,vip_col13,vip_col14,vip_col15,vip_col16,vip_col17,vip_col18,vip_col19,vip_col20,vip_col21,vip_col22,vip_col23,vip_col24,vip_col25,vip_col26,vip_col27,vip_col28,vip_col29,vip_col30,vip_col31,vip_col32,vip_col33,vip_col34,vip_col35,vip_col36,vip_col37,vip_col38,vip_col39,vip_col40,vip_col41,vip_col42,vip_col43,vip_col44,vip_col45,vip_col46,vip_col47,vip_col48,vip_col49,vip_col50
SIM9,0.6845354235852077,0.3515730323796949,0.17513082193331492,0.36202085683935914,0.6765426097523463,0.7424978063306362,0.7665831849912202,0.7743173587152421,0.78699303711581,0.7907872692454029,0.7974515919437418,0.7986119061414825,0.8006476800510101,0.8075862893768276,0.8089257652206303,0.8119794409445067,0.8130122508721667,0.8142026773411563,0.8147656470114972,0.8160627307954876,0.8168973451443545,0.8205858869782808,0.8235070429375323,0.8379872405060184,0.8391867166735353,0.840916943726657,0.842506428864209,0.8430550026556672,0.8456107520825386,0.8461529227514408,0.8464530782202501,0.8470220347725179,0.8479712736423863,0.8484027620210419,0.8487181894891349,0.8492774345939276,0.8504271721997466,0.8508948177629171,0.8512986540642274,0.8526795520048872,0.8532292556048323,0.8534258259317639,0.8537389526502992,0.8540283272228241,0.8541383881089376,0.8544947676601644,0.8547737443292842,0.854781590945548,0.8557283693195006,0.8559306617906561,0.8566710169701978,0.8586174261911307,0.8600619952319074
SIM10,0.6845354235852077,0.27287543248480733,0.08149238073274111,0.29219930266357286,0.557148562984636,0.6205584604710195,0.6559218364918106,0.6713654171628477,0.6868500208446722,0.6969559233706364,0.7073299902992981,0.7109984764513245,0.7138063737316327,0.7169223092216853,0.7189549474793501,0.7221518290894825,0.7243052964106369,0.726182407167588,0.7269455867158763,0.7462306383482143,0.747277229150433,0.7487129997672973,0.7490126039863473,0.7501034100051328,0.7517766877335996,0.753448089593516,0.7554463445330908,0.7569092218015613,0.7587881164877184,0.7598001228085423,0.7629640307531462,0.7631110487697541,0.7635713360487579,0.763932656713653,0.7645246440533434,0.7662783846484773,0.7664246923443458,0.7667888825441617,0.7670595221485098,0.7677328498238083,0.7701985878333735,0.7713888706241551,0.771605795744908,0.7776364687420896,0.777901223591604,0.7781964393662335,0.7784390915064342,0.7790246898094773,0.7791861313275172,0.7792397328533077,0.7794160895132584,0.7794303501662235,0.7800475494412785
SIM11,0.6845354235852077,0.2767847141375144,-0.1044611059873456,0.3058713925944475,0.5632911476641491,0.6355350170261788,0.6678192488086472,0.6865349689902892,0.7041594036881778,0.7095713976496325,0.7166322449744345,0.7193770542633797,0.7230559976512491,0.7265045645851681,0.7319331266377784,0.7345070096224873,0.7360494867091737,0.7371608986461186,0.7440428409755955,0.7444732647133896,0.7456893735310796,0.7463353551677733,0.7469621298661713,0.7481067536889714,0.7491116446769995,0.7510590472969757,0.7513022854509122,0.7537164982047603,0.7545854154628069,0.7550138738537274,0.7552057912553849,0.7571771590305456,0.7590647232716093,0.7593343215390114,0.7642278625810341,0.7644271022773192,0.7646207332263715,0.7647683138440198,0.7648727028772229,0.7653108971042751,0.7653522340152684,0.766660224019623,0.7689531357477045,0.7692464995912572,0.7693376240164896,0.773553378390449,0.7740414371395555,0.7748547064083756,0.7748583320820132,0.7755404247772297,0.7756786189603075,0.7767052582502553,0.78095084600567
SIM12,0.6845354235852077,0.2772345730731854,0.11374950739693745,0.30010019665465293,0.5513385853152398,0.6085123268955278,0.6276453879830826,0.6385168588639,0.6463957865913127,0.6520401252551514,0.6565534748280614,0.660346954419937,0.6668751312733238,0.6683301042122761,0.6701936700451192,0.6747323097495068,0.6756855896053813,0.6768847031876165,0.6778312957950501,0.6781011201026783,0.6796884293794939,0.685410462935937,0.6856174119725819,0.6872874810618129,0.6878841877650613,0.6883571177643106,0.6897632100779987,0.690253799469094,0.6906794868121411,0.6909333450652486,0.6919226812145579,0.6937121996411547,0.6942602279921136,0.6958028959529529,0.696636773679215,0.6981205779211724,0.6993691266506961,0.7001703105656132,0.7018912337785714,0.7027255823769385,0.7029027119724001,0.7034166980275616,0.7034768941162118,0.7036879982504427,0.703848964648894,0.7041794586853987,0.7050226797811449,0.7051717482695751,0.7054820072078652,0.7055771979786507,0.7055943337556695,0.7061877537122413,0.7088801327761884
SIM13,0.6845354235852077,0.22888086463679208,-0.04680493031363763,0.2434644853051782,0.5175923734637803,0.5933889093667675,0.620232495536057,0.6369018108051838,0.6417539224299116,0.6532578276226148,0.6650301026189912,0.6695380095460167,0.6791752459537574,0.6807933237524133,0.681637973236648,0.6833721876897741,0.685326839447386,0.6879137616766751,0.6906353942397072,0.6923663711292949,0.6929820597155149,0.6950541105492366,0.6957948444299199,0.6965213945644997,0.6971519121441018,0.6990250546616359,0.6998199665394995,0.7005347145645363,0.7010943568631746,0.7036000197484497,0.7037297961447021,0.7037788892256421,0.7047549730155614,0.706737835646577,0.7073752022619069,0.7078965605449303,0.70817305775303,0.7107384505887445,0.7110859391909617,0.7121657343223587,0.7140388580144363,0.7143205224152532,0.7144924481897432,0.7155956355586219,0.716522058499542,0.7255078191211716,0.7257855565912974,0.7289835273424116,0.7301290354641375,0.7301321205244425,0.7303699986840354,0.7305213305085789,0.7307682258801946
SIM14,0.6845354235852077,0.20225292214117113,-0.09702359329430561,0.23009747414189624,0.5101465221751443,0.5832647548769478,0.609527970668249,0.6223280772992431,0.6305384006723956,0.6367595295282086,0.6417900318855516,0.6462242203971892,0.6494608820050173,0.6523469251548638,0.6546751313382881,0.656926797239974,0.6579712902609561,0.6600138098647401,0.6619907290904109,0.6632886168939087,0.6642797857625541,0.6651153335061397,0.6680788252236858,0.6689611825702071,0.6699817924433215,0.6704861281790792,0.6715609408733851,0.6727241629626806,0.6733853170550349,0.673792173431061,0.6764039270049939,0.6771232021985715,0.6774981077421847,0.678507181774975,0.6823260546653821,0.68243513364229,0.6824589671241583,0.6831935979861806,0.6831979898717669,0.683877353247248,0.6848090209563313,0.6852142227522884,0.6900849580196831,0.6907406829155704,0.6928259811462055,0.6928814945217594,0.693923424653024,0.694052962502165,0.6942536510886308,0.7073586672751017,0.7093160208895471,0.7094245479057656,0.7095502030029162
SIM15,0.6845354235852077,0.2259164584864042,-0.03645797563418355,0.2511964964810006,0.517062628267194,0.5928577852867349,0.6249970325036378,0.6369076809171441,0.6482598523618498,0.6546978771700765,0.6660652023440242,0.670255897454478,0.6756898456974435,0.6786272902619843,0.6808508538520679,0.68525212224511,0.687737450851848,0.6900465696186511,0.6908093787705426,0.6944215371134727,0.6950174660126897,0.6953410842620863,0.6968450217360722,0.6978052153872982,0.7015286737917678,0.7049964528924053,0.705090184094,0.705544670135006,0.7060491528532026,0.706831135850182,0.7068911692278941,0.7075016537987454,0.7075875117429704,0.7077691563164771,0.7089572617472736,0.7092548773213448,0.7093603193468202,0.7099202252025186,0.71022771115753,0.7125778442193442,0.7135786079463766,0.7151306625314636,0.7155381867322905,0.7156593926374817,0.7160447246453614,0.7167850041260982,0.7174389910316217,0.7177244519412347,0.7177863736976797,0.7189439275746561,0.720345651072683,0.7205105200655196,0.7206337647361157
SIM16,0.6845354235852077,0.2512317011870351,-0.05895835274740164,0.28247790417103,0.5722252142402691,0.6602710352180855,0.6865211918139493,0.6991283454805138,0.7096087119272831,0.7143761202000264,0.7169954197309114,0.721105059654345,0.7241764930767891,0.7282434707111594,0.7297609441408373,0.7326368623195335,0.7559975077018535,0.7567575948781414,0.7576472895163223,0.7582990333407333,0.7592156681791771,0.7596844386090178,0.7604482049838553,0.7610391451189035,0.7617683125747102,0.764023560346458,0.7650333902807221,0.7655207518371022,0.7662625801315665,0.7667614094884698,0.7668920710178623,0.7688650051983312,0.7698189019785877,0.7702266967585869,0.7702349209319248,0.7703039976457666,0.7705423858877563,0.7733775896852615,0.7741185775922681,0.7742080398403313,0.7746087491525661,0.7747290457876927,0.7763359931105224,0.7766976168162113,0.7773225528622495,0.7774894245209978,0.7775001905264469,0.7776499982276998,0.7777431118174479,0.7784026460294504,0.7794567251986785,0.7797148225912418,0.7799659914404558
SIM17,0.6845354235852077,0.26261204007712124,0.09150881083083681,0.27772614784854405,0.5510335061535842,0.6199475536214045,0.6524174934605323,0.6649939605930698,0.6721674785456108,0.6816661363200714,0.6924116607955162,0.6951571834481544,0.7090839110679112,0.7109481518621373,0.7125217057366743,0.7160557439910877,0.7171127342220105,0.7183971833297916,0.7199173035303081,0.7214200346624623,0.7230113553851338,0.7244956124430304,0.7247310104662192,0.725340840942511,0.7294261441616702,0.7330923737540778,0.7335117826574629,0.7349747073364382,0.7359460257432354,0.7378774488536517,0.7380870248519306,0.7387670975046128,0.738848010947003,0.7396302344808068,0.7426390550971633,0.7487226910244934,0.7488989351179688,0.7499243309670194,0.7506168959980005,0.7509112758674447,0.7509426174178119,0.752591935294326,0.7528668910670747,0.7530754836653974,0.7531745420703879,0.7531826208845526,0.7535595076430128,0.7589241423288461,0.7591587956731095,0.7716391407234032,0.7718453119758234,0.7719421619500624,0.7726678524159567
SIM18,0.6845354235852077,0.3058075737003712,0.02797666299369675,0.3352805366982578,0.6946086741107956,0.7617887188163135,0.7919892519559609,0.8042981118530187,0.8128679733629316,0.8220011385734928,0.8335974528627694,0.8356141846327332,0.8378151280380395,0.839760150110137,0.8407419258717398,0.8494513608476677,0.8514687061279547,0.8540964637273655,0.8571343007390909,0.8587527834243306,0.8602123315740203,0.8612084785383255,0.8617955999758434,0.8626145120646771,0.8627169865630632,0.864194982986425,0.8648966984079316,0.8675150554367108,0.8678353442680018,0.8754617683381025,0.8773966273536729,0.8776277468530643,0.8784192315236014,0.8834168982004934,0.8847544088586135,0.8861630186669425,0.8868378476021177,0.8869512679992972,0.8874632691055283,0.8876649881127125,0.8888009141373266,0.888923871556161,0.8926055443649021,0.8927387434999934,0.8930855754501924,0.8932713834470588,0.8934240774834927,0.8934633206592426,0.8934633206592426,0.8942712956543687,0.8943684191328681,0.8944952042534076,0.8946077186238501
