,vc,bridge,knn,vip_col1,vip_col2,vip_col3,vip_col4,vip_col5,vip_col6,vip_col7,vip_col8,vip_col9,vip_col10,vip_col11,vip_col12,vip_col13,vip_col14,vip_col15,vip_col16,vip_col17,vip_col18,vip_col19,vip_col20,vip_col21,vip_col22,vip_col23,vip_col24,vip_col25,vip_col26,vip_col27,vip_col28,vip_col29,vip_col30,vip_col31,vip_col32,vip_col33,vip_col34,vip_col35,vip_col36,vip_col37,vip_col38,vip_col39,vip_col40,vip_col41,vip_col42,vip_col43,vip_col44,vip_col45,vip_col46,vip_col47,vip_col48,vip_col49,vip_col50
SIM12,4.840000000000001,4.509971059354804,4.111404321440294,0.6572191955627384,1.775168662068323,2.7723772892552847,3.3916754529903783,3.6764946038145476,3.863265252329656,3.991628751685271,4.095499567261094,4.14469181022373,4.213055261623694,4.258302740531469,4.313516229103154,4.339448295327938,4.36492328290447,4.38931098876633,4.411706807531689,4.414339813300031,4.4293226897174325,4.436738525715049,4.447794236433799,4.4672595247326425,4.470071730830398,4.4847834414460435,4.49938727122666,4.5013625883961845,4.5309026834320525,4.5422007563540205,4.54264119952251,4.545397737069827,4.56262490633617,4.5733711921153155,4.575852575091585,4.585038436116995,4.601678517575844,4.609955368405706,4.613233639057595,4.626042085672504,4.638512233974008,4.648660283349351,4.648678769438319,4.6493589815107565,4.6521144752533905,4.652439202924121,4.65523714630692,4.6562814479320735,4.656302500326355,4.669770288092807,4.669770288092807,4.674645037385211,4.674739560636659
SIM13,4.840000000000001,4.995374457733427,4.689583235219373,0.5068550423883501,1.7158200844730083,2.930115832291603,3.545954937876674,3.9493990886756336,4.20680554320355,4.29940918557579,4.440990832266711,4.5093942578004915,4.629249407121064,4.675209781386711,4.720474334023415,4.759426396921984,4.794340417006918,4.818577201839143,4.855978742478853,4.893962111829476,4.919591462168904,4.941827493873195,4.951963386688066,4.982443076015571,4.984664051759362,5.002531239443237,5.024242834332748,5.051948078896898,5.066253930177219,5.0859990118522065,5.08613392965087,5.090223992148976,5.090834529955555,5.1040440720036635,5.110035256778298,5.113577854575912,5.131396026685187,5.132897572794635,5.1347301339206535,5.136974810368344,5.14418909561329,5.145690942717699,5.148592167435643,5.1531873714879275,5.159833454645421,5.165659203881831,5.198672044607732,5.1987181218054515,5.199161534222441,5.2056295162380275,5.207304533371762,5.207304533371762,5.209498556069301
SIM14,4.840000000000001,4.594635911618101,4.283801389441134,0.5302772675779873,1.5678955052226238,2.6051792274068,3.173896539390307,3.527735096685027,3.7391192316338655,3.903830016338583,4.010334963011731,4.077693447218584,4.159439035182034,4.245144472522408,4.256996455864813,4.328287093669593,4.341651597866155,4.376365058210476,4.384202764126012,4.428917702574545,4.468749273258696,4.485475839556491,4.4925398900439735,4.520198685070988,4.527134163842306,4.541970121614929,4.553133570312784,4.56041997913161,4.569833905788052,4.589575867005492,4.5941933776404555,4.596056194135578,4.596465993598953,4.5966247970501515,4.598826908070743,4.600292834178479,4.601403613186299,4.6115312922542655,4.612030594539352,4.617823437951024,4.630163505754378,4.636639110616813,4.636639110616813,4.6386090000858085,4.644455645743994,4.659221030759324,4.659481467777758,4.667948433274029,4.68006612484303,4.709177836566911,4.709177836566911,4.712287578407374,4.714387578281848
SIM15,4.840000000000001,5.183076196964836,4.709607273062953,0.49511006931387863,1.7401852984581874,2.9418371110681028,3.609782582576806,3.964578784655202,4.211561093954453,4.369308165112722,4.491797041914499,4.587419927239406,4.6909953236237145,4.750552511375918,4.799132616927125,4.842636214598259,4.887050530451109,4.912188972791395,4.922077207499317,4.931579582647397,4.936761105054134,4.968927936504374,5.007057595839549,5.0152073653020794,5.017072075042378,5.025119926622109,5.040185162739415,5.0433035129769,5.072897740808777,5.085448425615116,5.089376590747138,5.095249822857042,5.10928471860259,5.110318768254341,5.114334615855416,5.1293161549975705,5.129695045177799,5.129837316131828,5.132943630632395,5.1481524355828165,5.1633751955959895,5.173163160239033,5.173837439410241,5.177634026327888,5.182271557502812,5.182271557502812,5.191080483365215,5.211999573155701,5.220769535834988,5.233586845196403,5.234238741342941,5.236790561499178,5.237680623583589
SIM16,4.840000000000001,5.0193322411165795,4.618707990478239,0.6877705824257828,1.8446938060504712,3.0308475113184676,3.6394246023245405,4.01642299829741,4.22077989248237,4.351002760057527,4.457853639002952,4.564074599052108,4.687386707672469,4.72379602186085,4.8268746520336485,4.848839626078706,4.888561874620763,4.895972827493038,4.912023031061634,4.95491240746862,4.962391439630482,4.973791840432039,4.991958745554544,5.015156525004317,5.015659921285386,5.023731876856271,5.024743874543618,5.028558268811616,5.033105545805202,5.0333652560017486,5.048595115012891,5.0491449646837845,5.073866657891157,5.083337132306993,5.08617488380995,5.087999004630352,5.089562297969498,5.094005135408972,5.1006758748845895,5.10124886508286,5.106663922293262,5.124932179951986,5.125302161021389,5.126119234906251,5.139302771815636,5.139434254967392,5.142884094570962,5.142884094570962,5.143072793681339,5.143072793681339,5.14425998677632,5.15439594183029,5.15439594183029
SIM17,4.840000000000001,5.065049917170635,4.493181092577237,0.6006236292312556,1.7833477694384863,3.052982588614155,3.7042531494171245,4.072392446873916,4.321615028837306,4.460880903197744,4.567698635018872,4.692587037936069,4.731386141169056,4.806714316705803,4.8216183335407266,4.867061790228448,4.886416225651257,4.925237955254186,4.95025933178025,4.969898888784294,4.987746392260861,5.002395212774169,5.049212747614105,5.063146315684396,5.06366378689976,5.063748891165017,5.071252595507712,5.094184277400077,5.102419976605805,5.132190022324695,5.134280161375443,5.134776660916476,5.1586405010607415,5.1586405010607415,5.1590079857630355,5.1692232793194695,5.184880236787925,5.185615269712682,5.1884528794394695,5.209194256492757,5.214861669075501,5.2160003438235165,5.217836164906775,5.219769844876137,5.223034011675634,5.223737112227675,5.230652967906854,5.233048566901096,5.234877716019657,5.235434618785981,5.2488881334444635,5.249118360953367,5.249118360953367
SIM18,4.840000000000001,5.237527239564322,4.758081505520912,0.6253710364782875,1.8860590420736152,3.2463420039670114,3.8841001702220215,4.29176266947566,4.474748692993065,4.637509494547406,4.73517349477645,4.833938005984235,4.90760816743039,4.951935446009647,5.021165747227087,5.051296580497512,5.088004815977131,5.1078800106757685,5.1697728913628165,5.215455454785772,5.2259711065168455,5.23533479317293,5.25223000207987,5.273601830815096,5.296946516119166,5.300072207029666,5.317282632719631,5.342075404496921,5.350617036525352,5.351760320400287,5.353796383002,5.3577957347797485,5.3577957347797485,5.361009627801133,5.362926186090826,5.388828258510834,5.388828258510834,5.39527641627828,5.414449503351928,5.415460982007281,5.417345002976895,5.428467563319361,5.4319682300340055,5.432386022966788,5.448868870105788,5.449901976756271,5.453632506468923,5.454826829241896,5.454826829241896,5.45513815857339,5.456058752462553,5.456311420273122,5.45843824152018
SIM19,4.840000000000001,4.9820628025429,4.5949266089236875,0.5377705634726161,1.8197790977521613,3.0426885720002756,3.6318835129948996,4.007868969217736,4.208880095315464,4.31911962540585,4.4638722515472296,4.565897960247813,4.645162869418423,4.6967034233924005,4.721887210612949,4.773606962150464,4.812096401129831,4.849657663190085,4.859586126848406,4.881956892744557,4.890073732010252,4.915917143395849,4.967197940401863,4.967197940401863,4.968191558440806,4.976491421781528,4.992625790063277,4.992625790063277,4.994609086703982,5.000548166212375,5.015600865524332,5.027848190411806,5.0302280837833475,5.038663966921189,5.040748157317356,5.05334998307714,5.0558406685113475,5.059747784311548,5.060592015659317,5.060703119655896,5.0680626917719085,5.078820341069971,5.080777413313733,5.107675038362653,5.107675038362653,5.109350787698095,5.116025276540078,5.117654733115807,5.1206617277378506,5.124906622402962,5.129449019204635,5.135306764501439,5.135306764501439
SIM20,4.840000000000001,5.274650823337046,4.853716803773632,0.6377145510482549,1.957352510448365,3.2315954934293725,3.8896001078948914,4.298556884159306,4.503126436045415,4.670450543332372,4.8422124242871245,4.925760526097477,4.981203044491783,5.034644886997612,5.0705079900354475,5.139334345498793,5.158212888042909,5.213835701512309,5.222998000222269,5.249494484997251,5.275147091019954,5.285766211604529,5.298375231486105,5.312537041453992,5.322463338290621,5.329983597238104,5.3320732534604565,5.354396695457583,5.384658700146769,5.4386500672153515,5.456899595609089,5.465292305239689,5.471265036637044,5.473104046592163,5.473104046592163,5.476810553082007,5.477365637129781,5.481517214549496,5.484933237822578,5.496702786985214,5.497056368911015,5.50514981080752,5.512762339057374,5.514765539117757,5.518343664232378,5.526598762938749,5.531321742456245,5.531321742456245,5.531818866103771,5.533343109591225,5.535681750268755,5.539329164409461,5.540245533491034
SIM21,4.840000000000001,5.308261527350302,5.072612445344266,0.7879286447883942,2.057311356328841,3.211539932550531,3.826102640068054,4.108240855817153,4.3677336480742985,4.499794660935828,4.596337932602103,4.671885617015219,4.742157518526638,4.787367080329118,4.809708153877886,4.848424858576529,4.87743413082365,4.8932118697630225,4.9206679120141334,4.951432469278185,4.97469697234073,4.977973917451999,5.013195923386394,5.032727036749554,5.045354017252134,5.048956198066522,5.058636907104045,5.0683494294532325,5.089227741326429,5.094268027698303,5.098185807135986,5.102787406101225,5.1141818770422995,5.146571186049887,5.147080802828965,5.151370065159771,5.157221453312729,5.176122935079295,5.184643437089048,5.185812771109355,5.195035360117592,5.196640866719252,5.199420330731092,5.22547088484798,5.233379026926237,5.233413328375449,5.233830976356199,5.2342014760968425,5.235172907907535,5.244943188798006,5.247473544234729,5.249115772461943,5.2498061107577145
SIM22,4.840000000000001,4.518680352730579,4.197914835681417,0.5095042523585805,1.6453559382409662,2.714592680489282,3.276335609889893,3.5582678176542326,3.7643943735831575,3.9205931142589896,4.015507569788174,4.065716594427256,4.119694517352422,4.200965778523843,4.235338264716604,4.265127271184274,4.291225469687158,4.314412942800507,4.3514769180008575,4.357058104978441,4.379899019756113,4.382105977630483,4.402448681766078,4.419922324173978,4.426143068285197,4.436632270247254,4.447296243131443,4.461454951692355,4.4682480187486115,4.472289006268253,4.479234222721265,4.488714476252253,4.490587312023933,4.493268056345293,4.504222611313258,4.504222611313258,4.51274055624705,4.5151294463242575,4.52298373267771,4.5263329318361,4.527099381770138,4.527126201263791,4.527442634156432,4.527442634156432,4.540979558523324,4.550838380367487,4.551946096994577,4.551946096994577,4.559940854648612,4.560088811127716,4.560610043701938,4.573481741564991,4.576946860118068
SIM23,4.840000000000001,4.9133313803350225,4.41337838038519,0.4592045311091943,1.6429399457766398,2.8531153677372094,3.47373408736219,3.8254530038287764,4.043036203797176,4.2291992252433825,4.347614386515293,4.42806992434257,4.482385977016071,4.563034085491711,4.590343123077951,4.6583811841268465,4.684216796634543,4.728837128118643,4.745274897232511,4.749397766413691,4.769785893842982,4.781154553886022,4.793824025070812,4.809410113506706,4.813545084510706,4.843705976237589,4.868039012433934,4.869279446359446,4.875757940192881,4.882187897908236,4.899739850855339,4.900265627418569,4.900955589246335,4.917918970271059,4.921117126415857,4.927682166113788,4.943988768510342,4.943988768510342,4.953573221589469,4.953731983305622,4.954109703042342,4.963862003923873,4.969193733417083,4.982968959995446,4.983927867811294,4.98472729892293,4.986237187113731,4.987565439320924,4.989104414279944,4.995680043189515,5.00996588462382,5.010219788036438,5.0124836308447165
SIM24,4.840000000000001,5.030127665739737,4.61788703134943,0.5403339155044938,1.7857692618111958,2.873288759341993,3.544177308466873,3.8214354043096503,4.044912138779544,4.156191300709386,4.237052760003153,4.312251111985021,4.412696959746769,4.4886102886119845,4.526507699296457,4.550927141175477,4.582705080067467,4.605900535124806,4.638252542894044,4.663709280813621,4.682870621879266,4.7042269212589085,4.724692592697328,4.732090039725358,4.74369432252059,4.746758131198292,4.761739408106641,4.76832156912269,4.777545163713758,4.781112327436884,4.781728872052761,4.792791858375491,4.796236870455815,4.807377490703255,4.810804583651952,4.812782745738332,4.8166642616943935,4.825968180244169,4.826722628365583,4.8274795112832365,4.843228228390407,4.843298559460206,4.845980468103713,4.86356893202893,4.866918724097079,4.866918724097079,4.868503581740903,4.877571711571982,4.878265312429042,4.885577615553929,4.889937624213493,4.889937624213493,4.893725903612177
SIM25,4.840000000000001,4.5008689369357855,3.9751086508627815,0.5205557091185803,1.6294724952721136,2.7017994591495715,3.209523931784562,3.534476806551451,3.723995209090075,3.851882806081671,3.967915620214511,4.0389323021158345,4.130941020259038,4.184573124607559,4.205336639651865,4.252145484365327,4.299395540212402,4.347009732961991,4.351210179597293,4.39241017028096,4.401982151592872,4.407188353964962,4.4231322457721785,4.438420503859277,4.443459676542539,4.462745638927611,4.463640339313756,4.463960558789434,4.4752946464877335,4.475440689287154,4.478084966745554,4.512220962507301,4.516420687121808,4.521376246632286,4.531066647750418,4.537871370253185,4.543627863034582,4.547797911533251,4.558507112600614,4.567753181204803,4.56783082234273,4.568743796141206,4.571218791081301,4.571838214886271,4.578457276388976,4.578736257464442,4.5837373495550215,4.586624347701671,4.587089098522516,4.598127864793145,4.598496169393497,4.5986635969639815,4.598786810032012
SIM26,4.840000000000001,4.809625820816581,4.219735203051423,0.5963158736016424,1.8752364180319865,3.0282301752006395,3.6356392933965354,3.898024339301862,4.088078209948758,4.242275690770818,4.3616978300881915,4.407584368109352,4.487126452468788,4.572517485684069,4.586201053742134,4.619728536860842,4.64349302334123,4.664612837108967,4.713414549746181,4.747823282611971,4.754311123970587,4.777744864082257,4.791354606569644,4.804018153040506,4.870569737419981,4.872856295646257,4.879166638484327,4.89432334702107,4.93092604850392,4.931256926063424,4.931933759466509,4.940388937143832,4.9441845577073975,4.951772995733,4.9553873618275714,4.959649427650429,4.96185180541394,4.963787777174169,4.970764953814445,4.979015584258402,4.979015584258402,4.979478007064579,4.9803034713397585,4.983174833157497,4.984045747948058,4.996993513497735,4.996993513497735,5.001518940850176,5.0051694083769975,5.006790497575653,5.006790497575653,5.00775835389326,5.00775835389326
SIM27,4.840000000000001,4.841495089484805,4.378211181007067,0.5804133729691442,1.800015436194493,2.9042869799048256,3.554381197394848,3.93127526525155,4.126689472057217,4.263532266363344,4.391543034209989,4.503245237259929,4.544090311931936,4.588235453508645,4.655453759766267,4.683795266458424,4.749319258521679,4.752645640515873,4.7608439966003235,4.772759720244213,4.791217987172203,4.824700347822214,4.844531879556462,4.854566196584877,4.862354205403974,4.865294671808706,4.874812908103629,4.875825859477574,4.882005339031378,4.89125336087204,4.895696865846524,4.931123470275113,4.934616274994883,4.9430315537463425,4.950819063400107,4.9511640295714,4.952760593625404,4.958238485728491,4.962813295211337,4.970601944491984,4.992395629632086,4.992506363465525,5.002233036664722,5.011985522704011,5.013351477471166,5.014546433668838,5.01592847180826,5.01592847180826,5.016170535327693,5.01793982782535,5.027425980458148,5.027425980458148,5.033498410977312
SIM28,4.840000000000001,4.085875492928244,3.630711538810162,0.3955349653588272,1.3127995296242776,2.1785284766190265,2.642989588187387,2.996976748024324,3.1879818081381095,3.3105293593360443,3.438341340559364,3.519891951928019,3.574972241548585,3.6289589500734465,3.66912403281822,3.6984095772102914,3.729410477018263,3.7922846463496587,3.799252847661761,3.80034309045233,3.8284197422619437,3.838796776572166,3.866066773861781,3.8763398377855083,3.890308016238791,3.904811246268337,3.904835197746751,3.9094821310437626,3.9173368018151273,3.9352459746049804,3.9449574323894936,3.9559522692967835,3.969754558920613,3.9797814014744595,3.9927426221080005,3.994881150764172,4.002043439800937,4.00487936394796,4.011777823972389,4.013603934441449,4.017842651126866,4.029220846839494,4.029220846839494,4.0298616442684,4.0298616442684,4.029870722325214,4.029870722325214,4.03011482061074,4.037434919862216,4.037434919862216,4.037434919862216,4.0380012005289245,4.045690621473538
