,vc,bridge,knn,vip_col1,vip_col2,vip_col3,vip_col4,vip_col5,vip_col6,vip_col7,vip_col8,vip_col9,vip_col10,vip_col11,vip_col12,vip_col13,vip_col14,vip_col15,vip_col16,vip_col17,vip_col18,vip_col19,vip_col20,vip_col21,vip_col22,vip_col23,vip_col24,vip_col25,vip_col26,vip_col27,vip_col28,vip_col29,vip_col30,vip_col31,vip_col32,vip_col33,vip_col34,vip_col35,vip_col36,vip_col37,vip_col38,vip_col39,vip_col40,vip_col41,vip_col42,vip_col43,vip_col44,vip_col45,vip_col46,vip_col47,vip_col48,vip_col49,vip_col50
eta,0.0,0.0,0.0,0.0,2.0408163265306123,4.081632653061225,6.122448979591837,8.16326530612245,10.204081632653061,12.244897959183675,14.285714285714286,16.3265306122449,18.367346938775512,20.408163265306122,22.448979591836736,24.48979591836735,26.53061224489796,28.571428571428573,30.612244897959183,32.6530612244898,34.69387755102041,36.734693877551024,38.775510204081634,40.816326530612244,42.85714285714286,44.89795918367347,46.93877551020408,48.9795918367347,51.02040816326531,53.06122448979592,55.10204081632653,57.142857142857146,59.183673469387756,61.224489795918366,63.26530612244898,65.3061224489796,67.34693877551021,69.38775510204081,71.42857142857143,73.46938775510205,75.51020408163265,77.55102040816327,79.59183673469389,81.63265306122449,83.6734693877551,85.71428571428572,87.75510204081633,89.79591836734694,91.83673469387756,93.87755102040816,95.91836734693878,97.9591836734694,100.0
SIM0,0.7170318963898817,0.23818570667173528,-0.09535490987541459,0.3083966448281085,0.5351053086860955,0.6181170017268052,0.6494479682700864,0.6631212433770862,0.6672366061556015,0.6803459609054786,0.6947312370780291,0.696147981744802,0.7000295044703053,0.7028551132757629,0.7030407126722987,0.7123135569197104,0.713868469094568,0.7158216160800512,0.7159191069898173,0.7161960068436325,0.7177804729728606,0.7192741337098817,0.7200678048079036,0.7212061878834969,0.7213219487122446,0.7241443208022035,0.7256986399331019,0.744391912815308,0.7460021951578418,0.7460230885522532,0.7460230885522532,0.7474493096671347,0.7498239772505076,0.7539746807167357,0.7539746807167357,0.7541815530648042,0.7572237412063545,0.7572265481462261,0.758526151564167,0.7585403013179536,0.7585403013179536,0.7593143085442497,0.7593143085442497,0.759381585868226,0.7600766685891162,0.7620343605833317,0.7620343605833317,0.7620343605833317,0.7620404796642647,0.7620404796642647,0.7743201895417094,0.7796350506917963,0.7796827027552361
SIM1,0.7170318963898817,0.27212504171336727,-0.06463265288312005,0.33063170447637324,0.6769757945399519,0.8240620101194719,0.8794275241773511,0.8927527363740637,0.9103236776791018,0.9255630219775396,0.9283390558675693,0.9415267248827855,0.942434785605299,0.9490489008083596,0.9509319439874612,0.9580266903776911,0.9622212292272863,0.9624153001262755,0.9636822587272114,0.9655020424290544,0.9756438633383834,0.9785558411877395,0.9789951027400268,0.979160387820124,0.9792593276556489,0.9801079724442919,0.9821487304922835,0.9839519813121068,0.9846374122061504,0.9846472721836524,1.0499103154250147,1.0584535862902618,1.0642802020077022,1.0754361567694475,1.0756028688033206,1.0811205264539074,1.0811205264539074,1.0827031723404137,1.0827174788314369,1.0848746147282515,1.0850092323897724,1.0851440691379586,1.0856446874243737,1.0856446874243737,1.094199933467767,1.0945572121472527,1.0953956030189589,1.0954182717209096,1.0954223386330753,1.0956787766839882,1.0956787766839882,1.0956787766839882,1.097561886080397
SIM2,0.7170318963898817,0.2733638176025628,-0.06838527720525633,0.32317586172166035,0.6128385746951459,0.6779691857313835,0.6985631176775859,0.7305602944919249,0.7414852949650489,0.7450938803049687,0.751723549545562,0.7542222726741895,0.7550757035699718,0.7639987222208567,0.7682226974720483,0.768853398668347,0.7715651402284163,0.7725796650353927,0.777665711117257,0.7789313518690212,0.780949679132059,0.800512571359853,0.8010505570506645,0.8049176916102367,0.8327525372797071,0.8341802639989042,0.8351678110905794,0.841942065793577,0.8514545371964334,0.8517400639577376,0.8517970640512934,0.851880957969455,0.8527218688253376,0.8527239719256775,0.8528020099908096,0.8580574784223576,0.8580957484590188,0.8581860991344796,0.86137006785128,0.8645809650151569,0.8650647285009788,0.865314747811515,0.865369717197143,0.8657009468846698,0.8658015168875343,0.8658015168875343,0.8673479813955245,0.8673479813955245,0.8674486762643157,0.8674634610510408,0.867566635787837,0.867566635787837,0.8677030285100847
SIM3,0.7170318963898817,0.4611506681145238,0.17751497311711947,0.5176835985404319,0.7591417583942788,0.8371609861339606,0.8788527377472941,0.9114360164926986,0.9335413765816396,0.9432885843274944,0.9518438714820541,0.9596629563348126,0.9685933630256293,0.9730373826678705,0.9802864975144585,0.9829814309643795,0.9862055256355738,0.9896811154798798,0.997436441232244,1.002043957162092,1.0063049643187951,1.0066416017619761,1.0119764711207522,1.0120880973231248,1.0120949250075109,1.0131420588206792,1.0132045444183915,1.019298198624032,1.0193305448587133,1.0195318648134153,1.0226294430314251,1.023361791781226,1.042531522381963,1.0451815547219954,1.0473574776632293,1.0473574776632293,1.0473574776632293,1.047428802363999,1.047566563798391,1.047612050295782,1.0479833446018592,1.0480774367933392,1.0481833950504411,1.04818712393479,1.0501155910953939,1.050928922800941,1.050928922800941,1.050928922800941,1.0524106161994324,1.0524804201547058,1.055725653329063,1.055978566162855,1.0590188413991146
SIM4,0.7170318963898817,0.2209648316631816,0.061291325774081515,0.3070335930061726,0.578705778060454,0.6229456183502431,0.6496342889742173,0.6666406288724118,0.6736028593042511,0.6799203275557955,0.6884280442551299,0.6931973031116304,0.6969551036385477,0.703023278671322,0.7036941309111058,0.7047083468054139,0.7052029728543838,0.7088913578402518,0.7118350479313152,0.7123983869126475,0.7126941549906227,0.7148326786639293,0.7148604662313461,0.7202634658063058,0.7216559501750939,0.7216635209819481,0.7248640214084981,0.7251015452646872,0.7265774032918123,0.7296185915815717,0.7299498516414632,0.7305890814178865,0.7313715086830102,0.732981965691818,0.7337258983121089,0.7345551046756122,0.7345551046756122,0.7426482716627294,0.7426482716627294,0.7426990369386757,0.7427055552916203,0.7431327400371902,0.7490838162948819,0.7490838162948819,0.754864835816008,0.7551732932138784,0.7552486580246983,0.755268495864639,0.7552826094839238,0.7554686573015066,0.759303858417497,0.7594328220773002,0.7606140649498215
SIM5,0.7170318963898817,0.31624593405941687,-0.05970133516642495,0.38950472685094517,0.7338938874964127,0.7721996887360267,0.7949971859288074,0.8078925220728451,0.8168157866499801,0.8218062442643383,0.8257290822679523,0.8289110899156376,0.8343080223433778,0.8347489434936489,0.8375657316790248,0.8407684760022479,0.844049986415728,0.8475208458788711,0.8475377970436132,0.8491815301060197,0.8505830628648794,0.851371513843861,0.8590527074156992,0.8593926445039216,0.8600164443185082,0.8742016026202354,0.8742016026202354,0.8744913096963044,0.875612806794091,0.878231574043535,0.8813906723604917,0.881511690760748,0.8825370914079965,0.8826459812397387,0.8829176695515656,0.8834230423701911,0.886907945067036,0.8875907824223055,0.8875907824223055,0.888022784022997,0.8896132720909613,0.889952253586845,0.8902998709126596,0.8928729966226422,0.8934278736359121,0.8934278736359121,0.8934278736359121,0.8934959320379015,0.9002679433252375,0.9002679433252375,0.9004717109552969,0.9007810700957622,0.9024297403601372
SIM6,0.7170318963898817,0.3928536122879436,0.07565845876452938,0.43609029458913284,0.8419868171989457,0.9295423675309145,0.946305137190054,0.9618487080175897,0.983599317106494,0.988251609830483,0.9928853230681102,0.9970816002211125,1.0141333562910357,1.014908982855235,1.0158718737111685,1.0170175235055725,1.0216158129034763,1.0229313595242733,1.0296517697975236,1.0321138367476679,1.0339908169591627,1.0383172046648992,1.0393932745929,1.0421134761982849,1.0491433571147613,1.0534080622644906,1.0541851387598866,1.0562477019492043,1.0564580663279572,1.0570521950229474,1.0586129125481,1.0586129125481,1.104118659360578,1.1076964640757885,1.1081211696903168,1.1081211696903168,1.109306729305666,1.109306729305666,1.1093438862784166,1.1100061949128606,1.1102977088237185,1.111024284996941,1.1111313141059946,1.111242945351401,1.111242945351401,1.111519322935043,1.1134861498651427,1.1142228954350215,1.1150145082020995,1.1168737485348097,1.116941160321152,1.1176711542708218,1.1179030959227447
SIM7,0.7170318963898817,0.22392469077655922,-0.1366854126760951,0.2623148120753383,0.48016166414589234,0.5498111634779629,0.5681368197399886,0.5847113989500636,0.5909382147272264,0.5955176007562369,0.5988194982631283,0.6135683370672123,0.6190811937224583,0.6215954716835645,0.6250636218949892,0.6329848257834695,0.6395304919380663,0.6396780118807734,0.650199094222284,0.6510765331387216,0.652047239736593,0.6521579983750668,0.6522974435782487,0.6543560007596635,0.6547374404545345,0.6548681980189899,0.65491872917982,0.6589513532202083,0.6640178320909309,0.6640178320909309,0.6654876074672825,0.6676346700607647,0.6678665949346045,0.6686594055635152,0.6699216838625843,0.6705066076937276,0.6710836813381081,0.6755703343866695,0.6758058944594623,0.6761859056164248,0.6783674119178837,0.6789147543251447,0.6795997023807654,0.6796429562357265,0.6801007570807527,0.6808017756667639,0.6954971205780232,0.6960443105580619,0.6961728927205731,0.6962464207689388,0.6962816243641315,0.6998906991764581,0.7001375504632319
SIM8,0.7170318963898817,0.35713261996016704,0.12078856810298176,0.39685460538584433,0.7618038460152784,0.808819591827255,0.8267208232713719,0.8395568987422874,0.8505607779559672,0.8556018574817067,0.8583402195896397,0.8704710563876467,0.8729998919255295,0.8753382396114326,0.8806495226413635,0.881360482971427,0.8834402186804018,0.8893726947278097,0.8911423110668764,0.8913122588539728,0.8921045401168293,0.8921045401168293,0.8928121220220239,0.8952147073612494,0.8978651833425347,0.8990633558058568,0.8991029039082654,0.9010368445965098,0.9064958657703457,0.9066006253946121,0.9068543131085127,0.9103039913584059,0.9103366508074819,0.9122830470635491,0.9131823690531953,0.9285344694066917,0.929132659870032,0.929132659870032,0.9308897085819494,0.9308897085819494,0.9317306927552628,0.9327250134380595,0.9327975256531615,0.9334738187180343,0.9394389636117236,0.9398355557437169,0.9398363079466181,0.9398363079466181,0.9410477484405928,0.9410884738489116,0.9411194632091134,0.9411194632091134,0.9419336025688717
SIM9,0.7170318963898817,0.21878173487867866,-0.16100051646904368,0.2783844329130424,0.68945061882691,0.7907461106079673,0.8381280459961565,0.8545022184961122,0.8825585966561453,0.886596809727234,0.8964651334444909,0.8984731720538631,0.9315661405197735,0.9331256725388035,0.9346044065600629,0.9369160106535707,0.938009946744994,0.9507563403168054,0.9548574706229765,0.9651110335317874,0.9660430683989861,0.9660455306507513,0.9664462138301039,0.9666968657551019,0.9673976254519637,0.9704858216855806,0.970722991025131,0.971559749771152,0.9717620405737067,0.9717620405737067,0.9731144798346097,0.9734996452508581,0.9736541037243355,0.9756359548306105,0.9764486160294928,0.9782774584323157,0.9845642331687853,0.9845786467695757,0.9845786467695757,0.984598005779208,0.984769934379216,0.9854979328274861,0.9927926698330379,0.9928407112894299,0.9929641902967065,0.993019213342132,0.9991678813098541,0.9992275015333084,0.9992275015333084,0.9992848070691271,1.001981491236354,1.002160105485035,1.0028898433741564
SIM10,0.7170318963898817,0.12159573029206318,-0.24978816828804346,0.18640511344644733,0.5106456490572153,0.5854744606864426,0.602282335528275,0.6294958775551959,0.6405885496125452,0.6440438569315775,0.6551298714647154,0.6561660250640453,0.6842887610924687,0.6984847354494321,0.7012453044547322,0.7472330959663093,0.7490950956259284,0.7506904544068257,0.7618259971158418,0.7621137188559424,0.7626381185295666,0.7626945517052911,0.7634255404313112,0.7635962111319697,0.7709468152296451,0.7717779560393904,0.776416514780824,0.7768876180996928,0.7776746340166596,0.778252191211374,0.7782762837112286,0.7786321424969722,0.7786405825166169,0.7786405825166169,0.7786405825166169,0.7830263331343769,0.7842790556638207,0.7863368677758906,0.7883632841291536,0.7890905722864778,0.7893790511036185,0.78941147690197,0.78968382380376,0.7898510778851096,0.7913716801143433,0.7919012908361238,0.7923556333792267,0.7923556333792267,0.7923556333792267,0.7952095018470858,0.7952215891490847,0.7955111539176575,0.7958986913997275
SIM11,0.7170318963898817,0.26767702973988683,-0.01901412266152289,0.3282532652818122,0.5868365961195195,0.6579218331676124,0.6817307905755661,0.7008057242871283,0.7086937319357087,0.7149946489007042,0.7296896809008007,0.7329918925665039,0.7381315514960466,0.7556808904301352,0.7587410520766762,0.7599818266560223,0.762500315092502,0.7626036625329935,0.764103856952001,0.7649449263588122,0.765203828358459,0.7654785522454426,0.7658223903600496,0.7663185721948202,0.7733055147563945,0.7750353249461727,0.776245012838279,0.7785097748830769,0.7786245787443287,0.779226532389667,0.7793801584709634,0.7869791354715686,0.7879214297822019,0.791860517463512,0.7941485311984826,0.8031065801979027,0.8031065801979027,0.8048080811763876,0.8048080811763876,0.805708193712954,0.814993289771543,0.8151162914855167,0.8154932223267144,0.8154932223267144,0.819090571378321,0.8191410032979749,0.8198656729775093,0.8200417609595665,0.8200688135161507,0.8200688135161507,0.8206013019080548,0.8213179048158543,0.8227136911170563
SIM12,0.7170318963898817,0.2916210133787083,0.01077311277769393,0.3400142367858228,0.692159975981052,0.7447016149065394,0.7809823765215761,0.7980232588487006,0.813402141671026,0.8211256629949081,0.8292221084198362,0.8325542708724002,0.8358980908270772,0.838100792546094,0.8453400801658433,0.848012684506755,0.8489163020338489,0.8498194666328728,0.8513115550405483,0.851840896758036,0.8526153694862614,0.8535584097438594,0.8541976307495719,0.8560924288653052,0.85732753186809,0.8591227464761931,0.8592161335890856,0.8601010778060486,0.8601010778060486,0.8602999727132189,0.8609801322512766,0.8623424687424699,0.8715740901557933,0.8719220061059698,0.8722962979624105,0.872393742727124,0.872393742727124,0.8732186651397801,0.8732699679036721,0.8735070074223572,0.8766494523486189,0.8778517879058384,0.8778517879058384,0.8780920868797303,0.8785690364437838,0.8794677477122869,0.879634270312574,0.881086023756821,0.8818777799320068,0.885095968556407,0.885095968556407,0.8853487155472438,0.8854630412893577
SIM13,0.7170318963898817,0.12076076233810999,-0.1181170244639303,0.1939579321766024,0.5098458796230574,0.5768744695729247,0.6099581789813369,0.6235570313596951,0.6459652544368092,0.6494888915989054,0.6698725052703405,0.6733191656630136,0.6893973725907436,0.6949664172562465,0.6988954000015829,0.7026684671302408,0.7049795897638503,0.7160869768306993,0.7161715941607671,0.7169373176037717,0.7172004676538201,0.7184928684088181,0.7232118195919345,0.7260175898069112,0.7260868043442923,0.7267443693077579,0.7278107382287481,0.7287413310701777,0.7292980230708461,0.7296543778380471,0.7296554596186076,0.7336510453605423,0.7369152836084706,0.7372010983016725,0.7381689976005716,0.7384035346160801,0.7384035346160801,0.7625873992472584,0.7628192845808042,0.7628192845808042,0.7632870478907106,0.7633228387711964,0.764779871052332,0.7671742775303316,0.7676702408702123,0.7685177609324385,0.7700584179072056,0.7700584179072056,0.7702789533862637,0.7703256445743099,0.783942802026074,0.7845213560966412,0.7854620842336335
